UserID,Pur1,Pur2,Pur3,Rec1,Rec2,Rec3,Rec4,Rec5
584.0,1.0,8.0,18.0,6,13,10,11,5
585.0,1.0,8.0,19.0,6,18,13,10,11
586.0,1.0,8.0,20.0,6,18,13,10,11
587.0,1.0,8.0,21.0,6,18,13,10,17
588.0,1.0,8.0,22.0,6,18,13,10,11
589.0,1.0,8.0,23.0,6,18,13,10,11
590.0,1.0,8.0,24.0,6,18,13,10,11
591.0,1.0,8.0,25.0,6,18,13,10,11
592.0,1.0,8.0,26.0,6,13,17,18,4
593.0,1.0,8.0,27.0,6,18,13,10,11
594.0,1.0,9.0,9.0,18,14,4,17,16
595.0,1.0,9.0,10.0,18,8,13,3,16
596.0,1.0,9.0,11.0,26,4,21,17,14
597.0,1.0,9.0,12.0,18,20,16,23,22
598.0,1.0,9.0,13.0,6,18,8,10,11
599.0,1.0,9.0,14.0,26,21,4,17,7
600.0,1.0,9.0,15.0,18,14,4,10,12
601.0,1.0,9.0,16.0,26,21,4,14,17
602.0,1.0,9.0,17.0,26,21,4,14,7
603.0,1.0,9.0,18.0,6,8,10,13,11
604.0,1.0,9.0,19.0,26,18,14,4,25
605.0,1.0,9.0,20.0,26,21,4,14,17
606.0,1.0,9.0,21.0,26,4,14,17,7
607.0,1.0,9.0,22.0,26,21,4,14,17
608.0,1.0,9.0,23.0,26,21,4,14,17
609.0,1.0,9.0,24.0,18,14,4,26,8
610.0,1.0,9.0,25.0,18,14,4,26,12
611.0,1.0,9.0,26.0,21,4,14,17,7
612.0,1.0,9.0,27.0,26,21,4,14,17
613.0,1.0,10.0,10.0,18,13,8,3,16
614.0,1.0,10.0,11.0,18,13,8,3,16
615.0,1.0,10.0,12.0,18,8,13,3,16
616.0,1.0,10.0,13.0,18,8,3,11,16
617.0,1.0,10.0,14.0,18,13,8,3,21
618.0,1.0,10.0,15.0,18,13,8,3,16
619.0,1.0,10.0,16.0,18,13,8,3,21
620.0,1.0,10.0,17.0,18,13,8,3,21
621.0,1.0,10.0,18.0,8,13,11,3,5
622.0,1.0,10.0,19.0,18,13,8,3,16
623.0,1.0,10.0,20.0,18,13,8,3,16
624.0,1.0,10.0,21.0,18,13,8,3,16
625.0,1.0,10.0,22.0,18,13,8,3,16
626.0,1.0,10.0,23.0,18,13,8,3,16
627.0,1.0,10.0,24.0,18,8,13,3,16
628.0,1.0,10.0,25.0,18,13,8,3,16
629.0,1.0,10.0,26.0,21,14,3,4,16
630.0,1.0,10.0,27.0,18,13,8,3,16
631.0,1.0,11.0,11.0,26,21,4,17,14
632.0,1.0,11.0,12.0,4,26,14,21,17
633.0,1.0,11.0,13.0,6,18,8,10,17
634.0,1.0,11.0,14.0,26,21,4,17,7
635.0,1.0,11.0,15.0,26,4,21,17,14
636.0,1.0,11.0,16.0,26,21,4,17,14
637.0,1.0,11.0,17.0,26,21,4,14,7
638.0,1.0,11.0,18.0,6,8,13,10,17
639.0,1.0,11.0,19.0,26,21,4,17,14
640.0,1.0,11.0,20.0,26,21,4,17,14
641.0,1.0,11.0,21.0,26,4,14,17,7
642.0,1.0,11.0,22.0,26,21,4,17,14
643.0,1.0,11.0,23.0,26,21,4,17,14
644.0,1.0,11.0,24.0,26,4,21,17,14
645.0,1.0,11.0,25.0,26,4,21,17,14
646.0,1.0,11.0,26.0,21,4,14,17,7
647.0,1.0,11.0,27.0,26,21,4,17,14
648.0,1.0,12.0,12.0,18,20,22,23,16
649.0,1.0,12.0,13.0,18,6,8,10,11
650.0,1.0,12.0,14.0,26,4,21,7,17
651.0,1.0,12.0,15.0,18,20,27,22,23
652.0,1.0,12.0,16.0,26,4,21,14,7
653.0,1.0,12.0,17.0,26,4,21,14,7
654.0,1.0,12.0,18.0,6,8,10,13,11
655.0,1.0,12.0,19.0,18,20,22,16,23
656.0,1.0,12.0,20.0,26,4,21,14,7
657.0,1.0,12.0,21.0,26,4,14,7,17
658.0,1.0,12.0,22.0,26,4,21,14,7
659.0,1.0,12.0,23.0,26,4,21,14,7
660.0,1.0,12.0,24.0,18,20,27,22,23
661.0,1.0,12.0,25.0,18,20,22,23,16
662.0,1.0,12.0,26.0,21,4,14,7,17
663.0,1.0,12.0,27.0,26,4,21,14,7
664.0,1.0,13.0,13.0,6,18,8,10,11
665.0,1.0,13.0,14.0,6,18,8,17,26
666.0,1.0,13.0,15.0,6,18,8,10,11
667.0,1.0,13.0,16.0,6,18,8,10,17
668.0,1.0,13.0,17.0,6,18,8,11,10
669.0,1.0,13.0,18.0,6,8,10,11,5
670.0,1.0,13.0,19.0,6,18,8,10,11
671.0,1.0,13.0,20.0,6,18,8,10,17
672.0,1.0,13.0,21.0,6,18,8,26,17
673.0,1.0,13.0,22.0,6,18,8,10,17
674.0,1.0,13.0,23.0,6,18,8,10,17
675.0,1.0,13.0,24.0,6,18,8,10,11
676.0,1.0,13.0,25.0,6,18,8,10,11
677.0,1.0,13.0,26.0,21,4,17,14,7
678.0,1.0,13.0,27.0,6,18,8,10,17
679.0,1.0,14.0,14.0,26,21,4,17,7
680.0,1.0,14.0,15.0,26,21,4,17,7
681.0,1.0,14.0,16.0,26,21,4,17,7
682.0,1.0,14.0,17.0,26,21,4,7,16
683.0,1.0,14.0,18.0,6,8,10,13,11
684.0,1.0,14.0,19.0,26,21,4,17,7
685.0,1.0,14.0,20.0,26,21,4,17,7
686.0,1.0,14.0,21.0,26,4,17,7,16
687.0,1.0,14.0,22.0,26,21,4,17,7
688.0,1.0,14.0,23.0,26,21,4,17,7
689.0,1.0,14.0,24.0,26,21,4,17,7
690.0,1.0,14.0,25.0,26,21,4,17,7
691.0,1.0,14.0,26.0,21,4,17,7,16
692.0,1.0,14.0,27.0,26,21,4,17,7
693.0,1.0,15.0,15.0,10,14,4,27,22
694.0,1.0,15.0,16.0,26,21,4,14,17
695.0,1.0,15.0,17.0,26,21,4,14,7
696.0,1.0,15.0,18.0,6,8,10,13,11
697.0,1.0,15.0,19.0,26,10,6,21,12
698.0,1.0,15.0,20.0,26,21,4,14,17
699.0,1.0,15.0,21.0,26,4,14,17,7
700.0,1.0,15.0,22.0,26,21,4,14,17
701.0,1.0,15.0,23.0,26,21,4,14,17
702.0,1.0,15.0,24.0,26,4,14,10,27
703.0,1.0,15.0,25.0,18,14,4,27,10
704.0,1.0,15.0,26.0,21,4,14,17,7
705.0,1.0,15.0,27.0,26,21,4,14,17
706.0,1.0,16.0,16.0,26,21,4,14,17
707.0,1.0,16.0,17.0,26,21,4,14,7
708.0,1.0,16.0,18.0,6,8,10,13,11
709.0,1.0,16.0,19.0,26,21,4,14,17
710.0,1.0,16.0,20.0,26,21,4,14,17
711.0,1.0,16.0,21.0,26,4,14,17,7
712.0,1.0,16.0,22.0,26,21,4,14,17
713.0,1.0,16.0,23.0,26,21,4,14,17
714.0,1.0,16.0,24.0,26,21,4,14,17
715.0,1.0,16.0,25.0,26,21,4,14,17
716.0,1.0,16.0,26.0,21,4,14,17,7
717.0,1.0,16.0,27.0,26,21,4,14,17
718.0,1.0,17.0,17.0,26,21,4,14,7
719.0,1.0,17.0,18.0,6,8,13,10,11
720.0,1.0,17.0,19.0,26,21,4,14,7
721.0,1.0,17.0,20.0,26,21,4,14,7
722.0,1.0,17.0,21.0,26,4,14,7,16
723.0,1.0,17.0,22.0,26,21,4,14,7
724.0,1.0,17.0,23.0,26,21,4,14,7
725.0,1.0,17.0,24.0,26,21,4,14,7
726.0,1.0,17.0,25.0,26,21,4,14,7
727.0,1.0,17.0,26.0,21,4,14,7,16
728.0,1.0,17.0,27.0,26,21,4,14,7
729.0,1.0,18.0,18.0,6,8,10,13,11
730.0,1.0,18.0,19.0,6,8,10,13,11
731.0,1.0,18.0,20.0,6,8,10,13,11
732.0,1.0,18.0,21.0,6,8,10,13,11
733.0,1.0,18.0,22.0,6,8,10,13,11
734.0,1.0,18.0,23.0,6,8,10,13,11
735.0,1.0,18.0,24.0,6,8,10,13,11
736.0,1.0,18.0,25.0,6,8,10,13,11
737.0,1.0,18.0,26.0,6,8,13,10,17
738.0,1.0,18.0,27.0,6,8,10,13,11
739.0,1.0,19.0,19.0,26,21,6,10,14
740.0,1.0,19.0,20.0,26,21,4,14,17
741.0,1.0,19.0,21.0,26,4,14,17,7
742.0,1.0,19.0,22.0,26,21,4,14,17
743.0,1.0,19.0,23.0,26,21,4,14,17
744.0,1.0,19.0,24.0,26,8,12,21,4
745.0,1.0,19.0,25.0,26,18,14,4,21
746.0,1.0,19.0,26.0,21,4,14,17,7
747.0,1.0,19.0,27.0,26,21,4,14,17
748.0,1.0,20.0,20.0,26,21,4,14,17
749.0,1.0,20.0,21.0,26,4,14,17,7
750.0,1.0,20.0,22.0,26,21,4,14,17
751.0,1.0,20.0,23.0,26,21,4,14,17
752.0,1.0,20.0,24.0,26,21,4,14,17
753.0,1.0,20.0,25.0,26,21,4,14,17
754.0,1.0,20.0,26.0,21,4,14,17,7
755.0,1.0,20.0,27.0,26,21,4,14,17
756.0,1.0,21.0,21.0,26,4,14,17,7
757.0,1.0,21.0,22.0,26,4,14,17,7
758.0,1.0,21.0,23.0,26,4,14,17,7
759.0,1.0,21.0,24.0,26,4,14,17,7
760.0,1.0,21.0,25.0,26,4,14,17,7
761.0,1.0,21.0,26.0,4,14,17,7,16
762.0,1.0,21.0,27.0,26,4,14,17,7
763.0,1.0,22.0,22.0,26,21,4,14,17
764.0,1.0,22.0,23.0,26,21,4,14,17
765.0,1.0,22.0,24.0,26,21,4,14,17
766.0,1.0,22.0,25.0,26,21,4,14,17
767.0,1.0,22.0,26.0,21,4,14,17,7
768.0,1.0,22.0,27.0,26,21,4,14,17
769.0,1.0,23.0,23.0,26,21,4,14,17
770.0,1.0,23.0,24.0,26,21,4,14,17
771.0,1.0,23.0,25.0,26,21,4,14,17
772.0,1.0,23.0,26.0,21,4,14,17,7
773.0,1.0,23.0,27.0,26,21,4,14,17
774.0,1.0,24.0,24.0,26,4,8,14,18
775.0,1.0,24.0,25.0,18,26,14,4,8
776.0,1.0,24.0,26.0,21,4,14,17,7
777.0,1.0,24.0,27.0,26,21,4,14,17
778.0,1.0,25.0,25.0,18,14,4,26,8
779.0,1.0,25.0,26.0,21,4,14,17,7
780.0,1.0,25.0,27.0,26,21,4,14,17
781.0,1.0,26.0,26.0,21,4,14,17,7
782.0,1.0,26.0,27.0,21,4,14,17,7
783.0,1.0,27.0,27.0,26,21,4,14,17
784.0,2.0,2.0,2.0,26,21,4,14,17
785.0,2.0,2.0,3.0,26,21,4,14,17
786.0,2.0,2.0,4.0,26,21,14,17,7
787.0,2.0,2.0,5.0,26,21,4,14,17
788.0,2.0,2.0,6.0,8,26,13,18,17
789.0,2.0,2.0,7.0,26,21,4,14,17
790.0,2.0,2.0,8.0,26,6,17,21,13
791.0,2.0,2.0,9.0,26,21,4,14,17
792.0,2.0,2.0,10.0,26,21,4,14,17
793.0,2.0,2.0,11.0,26,21,4,17,14
794.0,2.0,2.0,12.0,26,21,4,14,17
795.0,2.0,2.0,13.0,26,21,17,4,14
796.0,2.0,2.0,14.0,26,21,4,17,7
797.0,2.0,2.0,15.0,26,21,4,14,17
798.0,2.0,2.0,16.0,26,21,4,14,17
799.0,2.0,2.0,17.0,26,21,4,14,7
800.0,2.0,2.0,18.0,6,13,26,8,17
801.0,2.0,2.0,19.0,26,21,4,14,17
802.0,2.0,2.0,20.0,26,21,4,14,17
803.0,2.0,2.0,21.0,26,4,14,17,7
804.0,2.0,2.0,22.0,26,21,4,14,17
805.0,2.0,2.0,23.0,26,21,4,14,17
806.0,2.0,2.0,24.0,26,21,4,14,17
807.0,2.0,2.0,25.0,26,21,4,14,17
808.0,2.0,2.0,26.0,21,4,14,17,7
809.0,2.0,2.0,27.0,26,21,4,14,17
810.0,2.0,3.0,3.0,26,21,4,14,17
811.0,2.0,3.0,4.0,26,21,14,17,7
812.0,2.0,3.0,5.0,26,21,4,14,17
813.0,2.0,3.0,6.0,18,8,13,17,11
814.0,2.0,3.0,7.0,26,21,4,14,17
815.0,2.0,3.0,8.0,6,18,13,10,17
816.0,2.0,3.0,9.0,26,21,4,14,17
817.0,2.0,3.0,10.0,18,13,8,21,26
818.0,2.0,3.0,11.0,26,21,4,17,14
819.0,2.0,3.0,12.0,26,21,4,14,17
820.0,2.0,3.0,13.0,6,18,8,26,17
821.0,2.0,3.0,14.0,26,21,4,17,7
822.0,2.0,3.0,15.0,26,21,4,14,17
823.0,2.0,3.0,16.0,26,21,4,14,17
824.0,2.0,3.0,17.0,26,21,4,14,7
825.0,2.0,3.0,18.0,6,8,10,13,17
826.0,2.0,3.0,19.0,26,21,4,14,17
827.0,2.0,3.0,20.0,26,21,4,14,17
828.0,2.0,3.0,21.0,26,4,14,17,7
829.0,2.0,3.0,22.0,26,21,4,14,17
830.0,2.0,3.0,23.0,26,21,4,14,17
831.0,2.0,3.0,24.0,26,21,4,14,17
832.0,2.0,3.0,25.0,26,21,4,14,17
833.0,2.0,3.0,26.0,21,4,14,17,7
834.0,2.0,3.0,27.0,26,21,4,14,17
835.0,2.0,4.0,4.0,26,21,14,17,7
836.0,2.0,4.0,5.0,26,21,14,17,7
837.0,2.0,4.0,6.0,8,18,13,17,11
838.0,2.0,4.0,7.0,26,21,14,17,16
839.0,2.0,4.0,8.0,6,18,13,26,17
840.0,2.0,4.0,9.0,26,21,14,17,7
841.0,2.0,4.0,10.0,18,26,21,13,3
842.0,2.0,4.0,11.0,26,21,14,17,7
843.0,2.0,4.0,12.0,26,21,14,17,7
844.0,2.0,4.0,13.0,26,17,6,21,14
845.0,2.0,4.0,14.0,26,21,17,7,16
846.0,2.0,4.0,15.0,26,21,14,17,7
847.0,2.0,4.0,16.0,26,21,14,17,7
848.0,2.0,4.0,17.0,26,21,14,7,16
849.0,2.0,4.0,18.0,6,8,13,10,17
850.0,2.0,4.0,19.0,26,21,14,17,7
851.0,2.0,4.0,20.0,26,21,14,17,7
852.0,2.0,4.0,21.0,26,14,17,7,16
853.0,2.0,4.0,22.0,26,21,14,17,7
854.0,2.0,4.0,23.0,26,21,14,17,7
855.0,2.0,4.0,24.0,26,21,14,17,7
856.0,2.0,4.0,25.0,26,21,14,17,7
857.0,2.0,4.0,26.0,21,14,17,7,16
858.0,2.0,4.0,27.0,26,21,14,17,7
859.0,2.0,5.0,5.0,26,21,4,17,14
860.0,2.0,5.0,6.0,18,8,13,11,17
861.0,2.0,5.0,7.0,26,21,4,14,17
862.0,2.0,5.0,8.0,6,18,13,17,11
863.0,2.0,5.0,9.0,26,21,4,14,17
864.0,2.0,5.0,10.0,18,13,8,21,3
865.0,2.0,5.0,11.0,26,21,4,17,14
866.0,2.0,5.0,12.0,26,21,4,14,17
867.0,2.0,5.0,13.0,6,18,8,26,17
868.0,2.0,5.0,14.0,26,21,4,17,7
869.0,2.0,5.0,15.0,26,21,4,14,17
870.0,2.0,5.0,16.0,26,21,4,14,17
871.0,2.0,5.0,17.0,26,21,4,14,7
872.0,2.0,5.0,18.0,6,8,13,10,11
873.0,2.0,5.0,19.0,26,21,4,17,14
874.0,2.0,5.0,20.0,26,21,4,14,17
875.0,2.0,5.0,21.0,26,4,14,17,7
876.0,2.0,5.0,22.0,26,21,4,14,17
877.0,2.0,5.0,23.0,26,21,4,14,17
878.0,2.0,5.0,24.0,26,21,4,14,17
879.0,2.0,5.0,25.0,26,21,4,14,17
880.0,2.0,5.0,26.0,21,4,14,17,7
881.0,2.0,5.0,27.0,26,21,4,14,17
882.0,2.0,6.0,6.0,18,8,13,11,17
883.0,2.0,6.0,7.0,8,18,13,17,11
884.0,2.0,6.0,8.0,18,13,11,17,5
885.0,2.0,6.0,9.0,18,8,13,11,17
886.0,2.0,6.0,10.0,18,8,13,11,5
887.0,2.0,6.0,11.0,18,8,13,17,5
888.0,2.0,6.0,12.0,18,8,13,11,17
889.0,2.0,6.0,13.0,18,8,11,17,5
890.0,2.0,6.0,14.0,8,18,13,17,11
891.0,2.0,6.0,15.0,18,8,13,11,17
892.0,2.0,6.0,16.0,8,18,13,17,11
893.0,2.0,6.0,17.0,8,18,13,11,7
894.0,2.0,6.0,18.0,8,13,11,17,5
895.0,2.0,6.0,19.0,18,8,13,11,17
896.0,2.0,6.0,20.0,8,18,13,17,11
897.0,2.0,6.0,21.0,8,18,13,17,11
898.0,2.0,6.0,22.0,18,8,13,17,11
899.0,2.0,6.0,23.0,18,8,13,11,17
900.0,2.0,6.0,24.0,18,8,13,11,17
901.0,2.0,6.0,25.0,18,8,13,11,17
902.0,2.0,6.0,26.0,8,13,17,18,7
903.0,2.0,6.0,27.0,8,18,13,17,11
904.0,2.0,7.0,7.0,26,21,4,14,17
905.0,2.0,7.0,8.0,6,18,13,17,26
906.0,2.0,7.0,9.0,26,21,4,14,17
907.0,2.0,7.0,10.0,18,13,21,26,3
908.0,2.0,7.0,11.0,26,21,4,17,14
909.0,2.0,7.0,12.0,26,21,4,14,17
910.0,2.0,7.0,13.0,6,26,8,18,17
911.0,2.0,7.0,14.0,26,21,4,17,16
912.0,2.0,7.0,15.0,26,21,4,14,17
913.0,2.0,7.0,16.0,26,21,4,14,17
914.0,2.0,7.0,17.0,26,21,4,14,16
915.0,2.0,7.0,18.0,6,8,13,10,17
916.0,2.0,7.0,19.0,26,21,4,14,17
917.0,2.0,7.0,20.0,26,21,4,14,17
918.0,2.0,7.0,21.0,26,4,14,17,16
919.0,2.0,7.0,22.0,26,21,4,14,17
920.0,2.0,7.0,23.0,26,21,4,14,17
921.0,2.0,7.0,24.0,26,21,4,14,17
922.0,2.0,7.0,25.0,26,21,4,14,17
923.0,2.0,7.0,26.0,21,4,14,17,16
924.0,2.0,7.0,27.0,26,21,4,14,17
925.0,2.0,8.0,8.0,6,18,13,10,11
926.0,2.0,8.0,9.0,6,18,13,10,11
927.0,2.0,8.0,10.0,18,13,3,11,16
928.0,2.0,8.0,11.0,6,18,13,17,5
929.0,2.0,8.0,12.0,6,18,13,10,11
930.0,2.0,8.0,13.0,6,18,10,11,17
931.0,2.0,8.0,14.0,6,18,13,17,26
932.0,2.0,8.0,15.0,6,18,13,10,11
933.0,2.0,8.0,16.0,6,18,13,17,10
934.0,2.0,8.0,17.0,6,18,13,11,26
935.0,2.0,8.0,18.0,6,13,10,11,5
936.0,2.0,8.0,19.0,6,18,13,10,11
937.0,2.0,8.0,20.0,6,18,13,17,11
938.0,2.0,8.0,21.0,6,18,13,26,17
939.0,2.0,8.0,22.0,6,18,13,17,11
940.0,2.0,8.0,23.0,6,18,13,17,11
941.0,2.0,8.0,24.0,6,18,13,10,11
942.0,2.0,8.0,25.0,6,18,13,10,11
943.0,2.0,8.0,26.0,17,21,4,14,6
944.0,2.0,8.0,27.0,6,18,13,17,11
945.0,2.0,9.0,9.0,26,21,4,14,17
946.0,2.0,9.0,10.0,18,13,8,3,16
947.0,2.0,9.0,11.0,26,21,4,17,14
948.0,2.0,9.0,12.0,26,4,21,14,7
949.0,2.0,9.0,13.0,6,18,8,10,17
950.0,2.0,9.0,14.0,26,21,4,17,7
951.0,2.0,9.0,15.0,26,21,4,14,17
952.0,2.0,9.0,16.0,26,21,4,14,17
953.0,2.0,9.0,17.0,26,21,4,14,7
954.0,2.0,9.0,18.0,6,8,10,13,11
955.0,2.0,9.0,19.0,26,21,4,14,17
956.0,2.0,9.0,20.0,26,21,4,14,17
957.0,2.0,9.0,21.0,26,4,14,17,7
958.0,2.0,9.0,22.0,26,21,4,14,17
959.0,2.0,9.0,23.0,26,21,4,14,17
960.0,2.0,9.0,24.0,26,21,4,14,17
961.0,2.0,9.0,25.0,26,21,4,14,17
962.0,2.0,9.0,26.0,21,4,14,17,7
963.0,2.0,9.0,27.0,26,21,4,14,17
964.0,2.0,10.0,10.0,18,13,8,3,16
965.0,2.0,10.0,11.0,18,13,8,21,3
966.0,2.0,10.0,12.0,18,13,8,3,16
967.0,2.0,10.0,13.0,18,8,3,16,22
968.0,2.0,10.0,14.0,18,13,26,21,3
969.0,2.0,10.0,15.0,18,13,8,3,16
970.0,2.0,10.0,16.0,18,13,21,8,26
971.0,2.0,10.0,17.0,18,13,21,26,8
972.0,2.0,10.0,18.0,8,13,3,11,5
973.0,2.0,10.0,19.0,18,13,8,3,21
974.0,2.0,10.0,20.0,18,13,21,8,26
975.0,2.0,10.0,21.0,26,18,13,3,14
976.0,2.0,10.0,22.0,18,13,8,21,26
977.0,2.0,10.0,23.0,18,13,8,21,26
978.0,2.0,10.0,24.0,18,13,8,3,21
979.0,2.0,10.0,25.0,18,13,8,3,21
980.0,2.0,10.0,26.0,21,4,14,3,16
981.0,2.0,10.0,27.0,18,13,21,8,26
982.0,2.0,11.0,11.0,26,21,4,17,14
983.0,2.0,11.0,12.0,26,4,21,14,17
984.0,2.0,11.0,13.0,6,18,8,26,17
985.0,2.0,11.0,14.0,26,21,4,17,7
986.0,2.0,11.0,15.0,26,21,4,17,14
987.0,2.0,11.0,16.0,26,21,4,17,14
988.0,2.0,11.0,17.0,26,21,4,14,7
989.0,2.0,11.0,18.0,6,8,13,10,17
990.0,2.0,11.0,19.0,26,21,4,17,14
991.0,2.0,11.0,20.0,26,21,4,17,14
992.0,2.0,11.0,21.0,26,4,14,17,7
993.0,2.0,11.0,22.0,26,21,4,17,14
994.0,2.0,11.0,23.0,26,21,4,17,14
995.0,2.0,11.0,24.0,26,21,4,17,14
996.0,2.0,11.0,25.0,26,21,4,17,14
997.0,2.0,11.0,26.0,21,4,14,17,7
998.0,2.0,11.0,27.0,26,21,4,17,14
999.0,2.0,12.0,12.0,26,4,21,14,7
1000.0,2.0,12.0,13.0,18,6,8,10,11
1001.0,2.0,12.0,14.0,26,21,4,17,7
1002.0,2.0,12.0,15.0,26,4,21,14,7
1003.0,2.0,12.0,16.0,26,21,4,14,17
1004.0,2.0,12.0,17.0,26,21,4,14,7
1005.0,2.0,12.0,18.0,6,8,10,13,11
1006.0,2.0,12.0,19.0,26,21,4,14,7
1007.0,2.0,12.0,20.0,26,21,4,14,17
1008.0,2.0,12.0,21.0,26,4,14,17,7
1009.0,2.0,12.0,22.0,26,21,4,14,17
1010.0,2.0,12.0,23.0,26,21,4,14,17
1011.0,2.0,12.0,24.0,26,4,21,14,7
1012.0,2.0,12.0,25.0,26,4,21,14,7
1013.0,2.0,12.0,26.0,21,4,14,17,7
1014.0,2.0,12.0,27.0,26,21,4,14,17
1015.0,2.0,13.0,13.0,6,18,8,10,11
1016.0,2.0,13.0,14.0,26,6,17,21,4
1017.0,2.0,13.0,15.0,6,18,8,10,17
1018.0,2.0,13.0,16.0,6,26,18,8,17
1019.0,2.0,13.0,17.0,6,26,8,18,21
1020.0,2.0,13.0,18.0,6,8,10,11,17
1021.0,2.0,13.0,19.0,6,18,8,10,17
1022.0,2.0,13.0,20.0,6,18,26,8,17
1023.0,2.0,13.0,21.0,26,17,4,14,7
1024.0,2.0,13.0,22.0,6,18,8,26,17
1025.0,2.0,13.0,23.0,6,18,8,26,17
1026.0,2.0,13.0,24.0,6,18,8,10,17
1027.0,2.0,13.0,25.0,6,18,8,10,17
1028.0,2.0,13.0,26.0,21,4,17,14,7
1029.0,2.0,13.0,27.0,6,18,26,8,17
1030.0,2.0,14.0,14.0,26,21,4,17,7
1031.0,2.0,14.0,15.0,26,21,4,17,7
1032.0,2.0,14.0,16.0,26,21,4,17,7
1033.0,2.0,14.0,17.0,26,21,4,7,16
1034.0,2.0,14.0,18.0,6,8,13,10,17
1035.0,2.0,14.0,19.0,26,21,4,17,7
1036.0,2.0,14.0,20.0,26,21,4,17,7
1037.0,2.0,14.0,21.0,26,4,17,7,16
1038.0,2.0,14.0,22.0,26,21,4,17,7
1039.0,2.0,14.0,23.0,26,21,4,17,7
1040.0,2.0,14.0,24.0,26,21,4,17,7
1041.0,2.0,14.0,25.0,26,21,4,17,7
1042.0,2.0,14.0,26.0,21,4,17,7,16
1043.0,2.0,14.0,27.0,26,21,4,17,7
1044.0,2.0,15.0,15.0,26,21,4,14,17
1045.0,2.0,15.0,16.0,26,21,4,14,17
1046.0,2.0,15.0,17.0,26,21,4,14,7
1047.0,2.0,15.0,18.0,6,8,10,13,11
1048.0,2.0,15.0,19.0,26,21,4,14,17
1049.0,2.0,15.0,20.0,26,21,4,14,17
1050.0,2.0,15.0,21.0,26,4,14,17,7
1051.0,2.0,15.0,22.0,26,21,4,14,17
1052.0,2.0,15.0,23.0,26,21,4,14,17
1053.0,2.0,15.0,24.0,26,21,4,14,17
1054.0,2.0,15.0,25.0,26,21,4,14,17
1055.0,2.0,15.0,26.0,21,4,14,17,7
1056.0,2.0,15.0,27.0,26,21,4,14,17
1057.0,2.0,16.0,16.0,26,21,4,14,17
1058.0,2.0,16.0,17.0,26,21,4,14,7
1059.0,2.0,16.0,18.0,6,8,13,10,17
1060.0,2.0,16.0,19.0,26,21,4,14,17
1061.0,2.0,16.0,20.0,26,21,4,14,17
1062.0,2.0,16.0,21.0,26,4,14,17,7
1063.0,2.0,16.0,22.0,26,21,4,14,17
1064.0,2.0,16.0,23.0,26,21,4,14,17
1065.0,2.0,16.0,24.0,26,21,4,14,17
1066.0,2.0,16.0,25.0,26,21,4,14,17
1067.0,2.0,16.0,26.0,21,4,14,17,7
1068.0,2.0,16.0,27.0,26,21,4,14,17
1069.0,2.0,17.0,17.0,26,21,4,14,7
1070.0,2.0,17.0,18.0,6,8,13,10,11
1071.0,2.0,17.0,19.0,26,21,4,14,7
1072.0,2.0,17.0,20.0,26,21,4,14,7
1073.0,2.0,17.0,21.0,26,4,14,7,16
1074.0,2.0,17.0,22.0,26,21,4,14,7
1075.0,2.0,17.0,23.0,26,21,4,14,7
1076.0,2.0,17.0,24.0,26,21,4,14,7
1077.0,2.0,17.0,25.0,26,21,4,14,7
1078.0,2.0,17.0,26.0,21,4,14,7,16
1079.0,2.0,17.0,27.0,26,21,4,14,7
1080.0,2.0,18.0,18.0,6,8,10,13,11
1081.0,2.0,18.0,19.0,6,8,10,13,11
1082.0,2.0,18.0,20.0,6,8,13,10,17
1083.0,2.0,18.0,21.0,6,8,10,13,17
1084.0,2.0,18.0,22.0,6,8,13,10,17
1085.0,2.0,18.0,23.0,6,8,13,10,17
1086.0,2.0,18.0,24.0,6,8,10,13,11
1087.0,2.0,18.0,25.0,6,8,10,13,11
1088.0,2.0,18.0,26.0,6,13,8,17,21
1089.0,2.0,18.0,27.0,6,8,13,10,17
1090.0,2.0,19.0,19.0,26,21,4,14,17
1091.0,2.0,19.0,20.0,26,21,4,14,17
1092.0,2.0,19.0,21.0,26,4,14,17,7
1093.0,2.0,19.0,22.0,26,21,4,14,17
1094.0,2.0,19.0,23.0,26,21,4,14,17
1095.0,2.0,19.0,24.0,26,21,4,14,17
1096.0,2.0,19.0,25.0,26,21,4,14,17
1097.0,2.0,19.0,26.0,21,4,14,17,7
1098.0,2.0,19.0,27.0,26,21,4,14,17
1099.0,2.0,20.0,20.0,26,21,4,14,17
1100.0,2.0,20.0,21.0,26,4,14,17,7
1101.0,2.0,20.0,22.0,26,21,4,14,17
1102.0,2.0,20.0,23.0,26,21,4,14,17
1103.0,2.0,20.0,24.0,26,21,4,14,17
1104.0,2.0,20.0,25.0,26,21,4,14,17
1105.0,2.0,20.0,26.0,21,4,14,17,7
1106.0,2.0,20.0,27.0,26,21,4,14,17
1107.0,2.0,21.0,21.0,26,4,14,17,7
1108.0,2.0,21.0,22.0,26,4,14,17,7
1109.0,2.0,21.0,23.0,26,4,14,17,7
1110.0,2.0,21.0,24.0,26,4,14,17,7
1111.0,2.0,21.0,25.0,26,4,14,17,7
1112.0,2.0,21.0,26.0,4,14,17,7,16
1113.0,2.0,21.0,27.0,26,4,14,17,7
1114.0,2.0,22.0,22.0,26,21,4,14,17
1115.0,2.0,22.0,23.0,26,21,4,14,17
